data,qtd_incidentes,prioridade_media,pct_criticos,completude_media,tam_desc_medio,tem_AM,tem_disk,tem_ICMP,lag_1,lag_2,lag_7,lag_14,lag_30,media_7d,media_14d,media_30d,std_7d,dia_semana,mes,dia_mes,fim_de_semana,media_3d,trend_7_30,variacao_1d,variacao_7d,target_d1,target_d7
2025-10-21,711,1.4824191279887482,0.10829817158931083,0.430028129395218,42.895921237693386,0.3727144866385373,0.07172995780590717,0.03938115330520394,592.0,531.0,777.0,1098.0,681.0,661.0,728.0,758.9333333333333,141.7685907855944,1,10,21,0,611.3333333333334,-97.93333333333328,61.0,-185.0,857.0,678.0
2025-10-22,857,1.546091015169195,0.16686114352392065,0.41977829638273045,48.366394399066515,0.3943990665110852,0.06651108518086347,0.03617269544924154,711.0,592.0,709.0,999.0,1431.0,682.1428571428571,717.8571428571429,739.8,159.98586247064515,2,10,22,0,720.0,-57.657142857142844,119.0,2.0,756.0,616.0
2025-10-23,756,1.5846560846560847,0.17195767195767195,0.4146825396825397,51.6005291005291,0.41005291005291006,0.08597883597883597,0.05423280423280423,857.0,711.0,936.0,1074.0,893.0,656.4285714285714,695.1428571428571,735.2333333333333,122.44435081954182,3,10,23,0,774.6666666666666,-78.8047619047619,146.0,-79.0,1022.0,624.0
2025-10-24,1022,1.700587084148728,0.2045009784735812,0.38551859099804303,55.97260273972603,0.4070450097847358,0.06457925636007827,0.15557729941291584,756.0,857.0,533.0,1049.0,674.0,726.2857142857143,693.2142857142857,746.8333333333334,170.39338238882627,4,10,24,0,878.3333333333334,-20.547619047619037,-101.0,223.0,599.0,764.0
2025-10-25,599,1.2036727879799667,0.04006677796327212,0.31552587646076796,39.158597662771285,0.4323873121869783,0.10851419031719532,0.00667779632721202,1022.0,756.0,615.0,540.0,628.0,724.0,697.4285714285714,745.8666666666667,172.23240113288793,5,10,25,1,792.3333333333334,-21.866666666666674,266.0,407.0,546.0,574.0
2025-10-26,546,1.3388278388278387,0.056776556776556776,0.32234432234432236,45.24908424908425,0.43223443223443225,0.04945054945054945,0.007326007326007326,599.0,1022.0,531.0,499.0,654.0,726.1428571428571,700.7857142857143,742.2666666666667,169.50263377641915,6,10,26,1,722.3333333333334,-16.12380952380954,-423.0,68.0,568.0,556.0
2025-10-27,568,1.380281690140845,0.08450704225352113,0.41241197183098594,43.269366197183096,0.44014084507042256,0.04929577464788732,0.03697183098591549,546.0,599.0,592.0,627.0,564.0,722.7142857142857,696.5714285714286,742.4,172.87733058030318,0,10,27,0,571.0,-19.68571428571431,-53.0,-46.0,678.0,564.0
2025-10-28,678,1.4675516224188792,0.10029498525073746,0.41482300884955753,43.772861356932154,0.4410029498525074,0.028023598820058997,0.04424778761061947,568.0,546.0,711.0,777.0,505.0,718.0,689.5,748.1666666666666,173.69801380557004,1,10,28,0,597.3333333333334,-30.16666666666663,22.0,-143.0,616.0,546.0
2025-10-29,616,1.4139610389610389,0.056818181818181816,0.3944805194805195,43.660714285714285,0.3961038961038961,0.060064935064935064,0.0016233766233766235,678.0,568.0,857.0,709.0,659.0,683.5714285714286,682.8571428571429,746.7333333333333,165.23302448648812,2,10,29,0,620.6666666666666,-63.16190476190479,110.0,-179.0,624.0,1273.0
2025-10-30,624,1.435897435897436,0.06891025641025642,0.4130608974358974,45.13301282051282,0.3717948717948718,0.09615384615384616,0.01282051282051282,616.0,678.0,756.0,936.0,773.0,664.7142857142857,660.5714285714286,741.7666666666667,163.10805650009473,3,10,30,0,639.3333333333334,-77.05238095238099,-62.0,-140.0,764.0,529.0
2025-10-31,764,1.5968586387434556,0.10340314136125654,0.43782722513089006,45.87303664921466,0.3324607329842932,0.04581151832460733,0.007853403141361256,624.0,616.0,1022.0,533.0,733.0,627.8571428571429,677.0714285714286,742.8,73.3948875863266,4,10,31,0,668.0,-114.94285714285706,8.0,-398.0,574.0,630.0
2025-11-01,574,1.3745644599303135,0.10104529616724739,0.3479965156794425,42.0801393728223,0.43902439024390244,0.059233449477351915,0.012195121951219513,764.0,624.0,599.0,615.0,885.0,624.2857142857143,674.1428571428571,732.4333333333333,75.60801166921017,5,11,1,1,654.0,-108.14761904761895,140.0,165.0,556.0,590.0
2025-11-02,556,1.329136690647482,0.07913669064748201,0.33138489208633093,45.0,0.49640287769784175,0.03776978417266187,0.00539568345323741,574.0,764.0,546.0,531.0,1063.0,625.7142857142857,675.9285714285714,715.5333333333333,73.95880449212761,6,11,2,1,631.3333333333334,-89.81904761904764,-190.0,28.0,564.0,519.0
2025-11-03,564,1.5088652482269505,0.14893617021276595,0.4148936170212766,50.141843971631204,0.450354609929078,0.030141843971631204,0.02304964539007092,556.0,574.0,568.0,592.0,740.0,625.1428571428571,673.9285714285714,709.6666666666666,74.49256914043744,0,11,3,0,564.6666666666666,-84.52380952380952,-18.0,-12.0,546.0,665.0
2025-11-04,546,1.4963369963369964,0.12637362637362637,0.43315018315018317,43.65750915750916,0.46153846153846156,0.018315018315018316,0.0641025641025641,564.0,556.0,678.0,711.0,553.0,606.2857142857143,662.1428571428571,709.4333333333333,75.58155481710743,1,11,4,0,555.3333333333334,-103.14761904761895,8.0,-114.0,1273.0,627.0
2025-11-05,1273,2.2513747054202673,0.5373134328358209,0.4059308719560094,38.71249018067557,0.21209740769835037,0.014139827179890024,0.29772191673212883,546.0,564.0,616.0,857.0,723.0,700.1428571428571,691.8571428571429,727.7666666666667,263.63638378862447,2,11,5,0,794.3333333333334,-27.62380952380954,-18.0,-70.0,529.0,692.0
2025-11-06,529,1.4839319470699432,0.10964083175803403,0.4012287334593573,45.321361058601134,0.5103969754253308,0.03969754253308128,0.00945179584120983,1273.0,546.0,624.0,756.0,1098.0,686.5714285714286,675.6428571428571,708.8,270.5635212803438,3,11,6,0,782.6666666666666,-22.2285714285714,727.0,649.0,630.0,621.0
2025-11-07,630,1.5571428571428572,0.14761904761904762,0.3873015873015873,43.90952380952381,0.43333333333333335,0.03015873015873016,0.009523809523809525,529.0,1273.0,764.0,1022.0,999.0,667.4285714285714,647.6428571428571,696.5,268.90757838760464,4,11,7,0,810.6666666666666,-29.071428571428555,-744.0,-235.0,590.0,583.0
2025-11-08,590,1.3864406779661016,0.0847457627118644,0.3292372881355932,46.20677966101695,0.4711864406779661,0.025423728813559324,0.0423728813559322,630.0,529.0,574.0,599.0,1074.0,669.7142857142857,647.0,680.3666666666667,268.0477036435333,5,11,8,1,583.0,-10.652380952381009,101.0,56.0,519.0,546.0
2025-11-09,519,1.2678227360308285,0.0674373795761079,0.3126204238921002,48.89980732177264,0.5722543352601156,0.019267822736030827,0.0038535645472061657,590.0,630.0,556.0,546.0,1049.0,664.4285714285714,645.0714285714286,662.7,271.0122119898273,6,11,9,1,579.6666666666666,1.7285714285713993,-40.0,34.0,665.0,538.0
2025-11-10,665,1.506766917293233,0.0962406015037594,0.41729323308270677,43.69022556390978,0.44360902255639095,0.02556390977443609,0.01804511278195489,519.0,590.0,564.0,568.0,540.0,678.8571428571429,652.0,666.8666666666667,267.4393567218736,0,11,10,0,591.3333333333334,11.990476190476215,-71.0,-45.0,627.0,764.0
2025-11-11,627,1.4130781499202552,0.10207336523125997,0.3967304625199362,41.677830940988834,0.5167464114832536,0.046251993620414676,0.03987240829346093,665.0,519.0,546.0,678.0,499.0,690.4285714285714,648.3571428571429,671.1333333333333,262.43847351513153,1,11,11,0,603.6666666666666,19.29523809523812,146.0,119.0,692.0,774.0
2025-11-12,692,1.606936416184971,0.1546242774566474,0.434971098265896,45.005780346820806,0.41184971098265893,0.057803468208092484,0.030346820809248554,627.0,665.0,1273.0,616.0,627.0,607.4285714285714,653.7857142857143,673.3,65.3627241957197,2,11,12,0,661.3333333333334,-65.87142857142851,-38.0,-646.0,621.0,713.0
2025-11-13,621,1.5088566827697263,0.10789049919484701,0.42673107890499196,42.152979066022546,0.40901771336553944,0.04186795491143317,0.020933977455716585,692.0,627.0,529.0,624.0,777.0,620.5714285714286,653.5714285714286,668.1,55.46427421580237,3,11,13,0,646.6666666666666,-47.52857142857147,65.0,163.0,583.0,816.0
2025-11-14,583,1.379073756432247,0.09948542024013722,0.40222984562607206,45.06346483704974,0.5351629502572899,0.03945111492281304,0.00686106346483705,621.0,692.0,630.0,764.0,709.0,613.8571428571429,640.6428571428571,663.9,56.9573775479776,4,11,14,0,632.0,-50.04285714285709,-71.0,-9.0,546.0,920.0
2025-11-15,546,1.3021978021978022,0.08608058608058608,0.3456959706959707,41.1025641025641,0.5439560439560439,0.04395604395604396,0.005494505494505495,583.0,621.0,590.0,574.0,936.0,607.5714285714286,638.6428571428571,650.9,62.214299382208374,5,11,15,1,583.3333333333334,-43.32857142857142,-38.0,-7.0,538.0,892.0
2025-11-16,538,1.2137546468401488,0.04275092936802974,0.32481412639405205,47.11710037174721,0.6133828996282528,0.027881040892193308,0.01486988847583643,546.0,583.0,519.0,556.0,533.0,610.2857142857143,637.3571428571429,651.0666666666667,57.97618558717105,6,11,16,1,555.6666666666666,-40.780952380952385,-37.0,27.0,764.0,874.0
2025-11-17,764,1.4973821989528795,0.1806282722513089,0.34293193717277487,44.18062827225131,0.4476439790575916,0.03534031413612566,0.024869109947643978,538.0,546.0,665.0,564.0,615.0,624.4285714285714,651.6428571428571,656.0333333333333,81.03673476240503,0,11,17,0,616.0,-31.604761904761858,-8.0,-127.0,774.0,934.0
2025-11-18,774,1.3733850129198966,0.11498708010335917,0.3804909560723514,42.8578811369509,0.5490956072351422,0.03229974160206718,0.04392764857881137,764.0,538.0,627.0,546.0,531.0,645.4285714285714,667.9285714285714,664.1333333333333,98.89364176200806,1,11,18,0,692.0,-18.70476190476188,226.0,137.0,713.0,756.0
2025-11-19,713,1.2678821879382889,0.0729312762973352,0.3450210378681627,44.14165497896213,0.6269284712482468,0.0364656381486676,0.015427769985974754,774.0,764.0,692.0,1273.0,592.0,648.4285714285714,627.9285714285714,668.1666666666666,100.84122361887714,2,11,19,0,750.3333333333334,-19.738095238095184,10.0,82.0,816.0,905.0
2025-11-20,816,1.6642156862745099,0.2977941176470588,0.390625,51.29656862745098,0.49142156862745096,0.022058823529411766,0.0024509803921568627,713.0,774.0,621.0,529.0,711.0,676.2857142857143,648.4285714285714,671.6666666666666,117.55100210222837,3,11,20,0,767.6666666666666,4.619047619047706,-61.0,92.0,920.0,771.0
2025-11-21,920,1.7032608695652174,0.2673913043478261,0.41358695652173916,51.12608695652174,0.38913043478260867,0.03260869565217391,0.005434782608695652,816.0,713.0,583.0,630.0,857.0,724.4285714285714,669.1428571428571,673.7666666666667,139.86881608952623,4,11,21,0,816.3333333333334,50.66190476190479,103.0,233.0,892.0,824.0
2025-11-22,892,1.5695067264573992,0.16591928251121077,0.42684977578475336,50.922645739910315,0.32847533632286996,0.033632286995515695,0.004484304932735426,920.0,816.0,546.0,590.0,756.0,773.8571428571429,690.7142857142857,678.3,126.83378699624765,5,11,22,1,876.0,95.55714285714294,104.0,374.0,874.0,721.0
2025-11-23,874,1.3466819221967963,0.06292906178489703,0.31407322654462244,46.264302059496565,0.36270022883295194,0.02745995423340961,0.0,892.0,920.0,538.0,519.0,1022.0,821.8571428571429,716.0714285714286,673.3666666666667,76.14991479843896,6,11,23,1,895.3333333333334,148.49047619047622,-28.0,354.0,934.0,807.0
2025-11-24,934,1.5278372591006424,0.11991434689507495,0.4130085653104925,43.06852248394004,0.3169164882226981,0.027837259100642397,0.08565310492505353,874.0,892.0,764.0,665.0,599.0,846.1428571428571,735.2857142857143,684.5333333333333,81.54023254694282,0,11,24,0,900.0,161.6095238095238,-18.0,110.0,756.0,998.0
2025-11-25,756,1.3941798941798942,0.06349206349206349,0.4074074074074074,41.976190476190474,0.38492063492063494,0.06878306878306878,0.031746031746031744,934.0,874.0,774.0,627.0,546.0,843.5714285714286,744.5,691.5333333333333,84.4272016648211,1,11,25,0,854.6666666666666,152.03809523809525,60.0,160.0,905.0,782.0
2025-11-26,905,1.4994475138121548,0.09392265193370165,0.44116022099447516,41.437569060773484,0.3701657458563536,0.06077348066298342,0.016574585635359115,756.0,934.0,713.0,692.0,568.0,871.0,759.7142857142857,702.7666666666667,63.54263660461895,2,11,26,0,865.0,168.23333333333335,-178.0,43.0,771.0,729.0
2025-11-27,771,1.3891050583657587,0.07263294422827497,0.4027237354085603,43.83009079118028,0.4695201037613489,0.08690012970168612,0.03501945525291829,905.0,756.0,816.0,621.0,678.0,864.5714285714286,770.4285714285714,705.8666666666667,71.77710206571712,3,11,27,0,810.6666666666666,158.70476190476188,149.0,89.0,824.0,744.0
2025-11-28,824,1.4368932038834952,0.07524271844660194,0.402002427184466,43.650485436893206,0.3907766990291262,0.06310679611650485,0.02912621359223301,771.0,905.0,920.0,583.0,616.0,850.8571428571429,787.6428571428571,712.8,68.51868010848946,4,11,28,0,833.3333333333334,138.05714285714294,-134.0,-149.0,721.0,872.0
2025-11-29,721,1.2801664355062414,0.05409153952843273,0.322122052704577,43.12066574202497,0.4895977808599168,0.03467406380027739,0.004160887656033287,824.0,771.0,892.0,546.0,624.0,826.4285714285714,800.1428571428571,716.0333333333333,80.78955613785952,5,11,29,1,772.0,110.39523809523814,53.0,-68.0,807.0,751.0
2025-11-30,807,1.3494423791821561,0.1127633209417596,0.3271375464684015,45.940520446096656,0.49814126394052044,0.01734820322180917,0.0012391573729863693,721.0,824.0,874.0,538.0,764.0,816.8571428571429,819.3571428571429,717.4666666666667,78.13967957324559,6,11,30,1,784.0,99.39047619047619,-103.0,-153.0,998.0,738.0
2025-12-01,998,1.6633266533066133,0.19839679358717435,0.3369238476953908,40.21743486973948,0.35470941883767537,0.04408817635270541,0.11222444889779559,807.0,721.0,934.0,764.0,574.0,826.0,836.0714285714286,731.6,95.86448768965477,0,12,1,0,842.0,94.39999999999998,86.0,-127.0,782.0,772.0
2025-12-02,782,1.4526854219948848,0.08567774936061381,0.3836317135549872,41.91815856777494,0.38235294117647056,0.049872122762148335,0.03964194373401535,998.0,807.0,756.0,774.0,556.0,829.7142857142857,836.6428571428571,739.1333333333333,93.16600647180672,1,12,2,0,862.3333333333334,90.58095238095234,191.0,242.0,729.0,881.0
2025-12-03,729,1.4746227709190671,0.09602194787379972,0.40809327846364885,42.66255144032922,0.40329218106995884,0.06310013717421124,0.039780521262002745,782.0,998.0,905.0,713.0,564.0,804.5714285714286,837.7857142857143,744.6333333333333,93.21097421594561,2,12,3,0,836.3333333333334,59.93809523809523,-216.0,-123.0,744.0,801.0
2025-12-04,744,1.3696236559139785,0.06048387096774194,0.365255376344086,45.331989247311824,0.4435483870967742,0.05241935483870968,0.010752688172043012,729.0,782.0,771.0,816.0,546.0,800.7142857142857,832.6428571428571,751.2333333333333,95.36546245141052,3,12,4,0,751.6666666666666,49.48095238095232,-53.0,-42.0,872.0,741.0
2025-12-05,872,1.3956422018348624,0.05389908256880734,0.3532110091743119,43.68233944954128,0.34174311926605505,0.047018348623853214,0.006880733944954129,744.0,729.0,824.0,920.0,1273.0,807.5714285714286,829.2142857142857,737.8666666666667,98.97618761240342,4,12,5,0,781.6666666666666,69.70476190476188,15.0,-80.0,751.0,727.0
2025-12-06,751,1.2316910785619175,0.02929427430093209,0.33988015978695074,41.636484687083886,0.4367509986684421,0.033288948069241014,0.0013315579227696406,872.0,744.0,721.0,892.0,529.0,811.8571428571429,819.1428571428571,745.2666666666667,95.17952961190144,5,12,6,1,789.0,66.59047619047624,128.0,151.0,738.0,761.0
2025-12-07,738,1.2967479674796747,0.07317073170731707,0.3296070460704607,47.739837398373986,0.45934959349593496,0.044715447154471545,0.005420054200542005,751.0,872.0,807.0,874.0,630.0,802.0,809.4285714285714,748.8666666666667,99.25220400575478,6,12,7,1,787.0,53.133333333333326,-121.0,-56.0,772.0,695.0
2025-12-08,772,1.4119170984455958,0.09585492227979274,0.38827720207253885,46.00647668393783,0.4261658031088083,0.03626943005181347,0.031088082901554404,738.0,751.0,998.0,934.0,590.0,769.7142857142857,797.8571428571429,754.9333333333333,48.808176520313204,0,12,8,0,753.6666666666666,14.780952380952385,-13.0,-260.0,881.0,863.0
2025-12-09,881,1.4301929625425653,0.08853575482406356,0.37088535754824065,44.844494892167994,0.38251986379114644,0.03518728717366629,0.022701475595913734,772.0,738.0,782.0,756.0,519.0,783.8571428571429,806.7857142857143,767.0,64.71328707313116,1,12,9,0,797.0,16.85714285714289,34.0,-10.0,801.0,1076.0
2025-12-10,801,1.4032459425717854,0.09113607990012484,0.37453183520599254,41.26092384519351,0.34207240948813983,0.049937578027465665,0.019975031210986267,881.0,772.0,729.0,905.0,665.0,794.1428571428571,799.3571428571429,771.5333333333333,60.09833212169441,2,12,10,0,818.0,22.609523809523807,109.0,152.0,741.0,1025.0
2025-12-11,741,1.2793522267206479,0.0620782726045884,0.3390688259109312,42.74493927125506,0.45209176788124156,0.02834008097165992,0.006747638326585695,801.0,881.0,744.0,771.0,627.0,793.7142857142857,797.2142857142857,775.3333333333334,60.524689963997815,3,12,11,0,807.6666666666666,18.380952380952294,-80.0,57.0,727.0,1005.0
2025-12-12,727,1.3177441540577717,0.061898211829436035,0.3707015130674003,43.45116918844567,0.4360385144429161,0.04126547455295736,0.03851444291609354,741.0,801.0,872.0,824.0,692.0,773.0,790.2857142857143,776.5,53.69357503463478,4,12,12,0,756.3333333333334,-3.5,-60.0,-131.0,761.0,839.0
2025-12-13,761,1.442838370565046,0.09461235216819974,0.32621550591327203,42.56110381077529,0.23127463863337713,0.05519053876478318,0.0735873850197109,727.0,741.0,751.0,721.0,621.0,774.4285714285714,793.1428571428571,781.1666666666666,53.140872978831815,5,12,13,1,743.0,-6.738095238095184,-14.0,-24.0,695.0,984.0
2025-12-14,695,1.40431654676259,0.0776978417266187,0.3273381294964029,44.499280575539565,0.30503597122302156,0.033093525179856115,0.03597122302158273,761.0,727.0,738.0,807.0,583.0,768.2857142857143,785.1428571428571,784.9,60.08525688750986,6,12,14,1,727.6666666666666,-16.614285714285643,34.0,23.0,863.0,1104.0
2025-12-15,863,1.7265353418308227,0.20278099652375434,0.3739860950173812,41.09385863267671,0.22595596755504055,0.02549246813441483,0.16222479721900349,695.0,761.0,772.0,998.0,546.0,781.2857142857143,775.5,795.4666666666667,70.04216417205224,0,12,15,0,773.0,-14.180952380952363,-66.0,-77.0,1076.0,1370.0
2025-12-16,1076,1.4302973977695168,0.05018587360594796,0.3287639405204461,50.00650557620818,0.14405204460966542,0.06319702602230483,0.004646840148698885,863.0,695.0,881.0,782.0,538.0,809.1428571428571,796.5,813.4,129.68992324184694,1,12,16,0,878.0,-4.257142857142867,168.0,-18.0,1025.0,1122.0
2025-12-17,1025,1.326829268292683,0.0448780487804878,0.33658536585365856,53.249756097560976,0.20585365853658535,0.03414634146341464,0.018536585365853658,1076.0,863.0,801.0,729.0,764.0,841.1428571428571,817.6428571428571,822.1,152.90348652164917,2,12,17,0,988.0,19.042857142857088,213.0,275.0,1005.0,929.0
2025-12-18,1005,1.499502487562189,0.10049751243781095,0.3664179104477612,46.78109452736319,0.2716417910447761,0.046766169154228855,0.05572139303482587,1025.0,1076.0,741.0,744.0,774.0,878.8571428571429,836.2857142857143,829.8,156.59973240869908,3,12,18,0,1035.3333333333333,49.057142857142935,-51.0,284.0,839.0,704.0
2025-12-19,839,1.5065554231227651,0.04052443384982122,0.3566746126340882,41.95113230035757,0.31585220500595945,0.023837902264600714,0.015494636471990465,1005.0,1025.0,727.0,872.0,713.0,894.8571428571429,833.9285714285714,834.0,143.68765728879717,4,12,19,0,956.3333333333334,60.85714285714289,-20.0,278.0,984.0,910.0
2025-12-20,984,1.4745934959349594,0.06504065040650407,0.3257113821138211,41.69512195121951,0.32723577235772355,0.019308943089430895,0.028455284552845527,839.0,1005.0,761.0,751.0,816.0,926.7142857142857,850.5714285714286,839.6,133.41753293790916,5,12,20,1,942.6666666666666,87.11428571428564,-166.0,78.0,1104.0,1027.0
2025-12-21,1104,1.451086956521739,0.028985507246376812,0.30842391304347827,49.17391304347826,0.2554347826086957,0.018115942028985508,0.0009057971014492754,984.0,839.0,695.0,738.0,920.0,985.1428571428571,876.7142857142857,845.7333333333333,100.5342869728674,6,12,21,1,975.6666666666666,139.40952380952376,145.0,289.0,1370.0,829.0
2025-12-22,1370,1.7197080291970803,0.13211678832116788,0.3242700729927007,45.596350364963506,0.21094890510948905,0.016058394160583942,0.012408759124087591,1104.0,984.0,863.0,772.0,892.0,1057.5714285714287,919.4285714285714,861.6666666666666,161.82177144712554,0,12,22,0,1152.6666666666667,195.90476190476204,120.0,241.0,1122.0,921.0
2025-12-23,1122,1.6515151515151516,0.07397504456327986,0.29924242424242425,40.68805704099822,0.2638146167557932,0.024955436720142603,0.040998217468805706,1370.0,1104.0,1076.0,881.0,874.0,1064.142857142857,936.6428571428571,869.9333333333333,163.61889517150178,1,12,23,0,1198.6666666666667,194.20952380952383,266.0,294.0,929.0,866.0
2025-12-24,929,1.6307857911733046,0.03767491926803014,0.2960172228202368,43.518837459634014,0.24865446716899892,0.031216361679224973,0.012917115177610334,1122.0,1370.0,1025.0,801.0,934.0,1050.4285714285713,945.7857142857143,869.7666666666667,171.290063092655,2,12,24,0,1140.3333333333333,180.66190476190468,-248.0,97.0,704.0,755.0
